X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
1769430.5531,5899958.7958,411992,2420-d618da7d,2420,GREAT SOUTH ROAD/TE MAHIA STATION,,STOP,-37.0313,174.90491,,BUS
1760227.7183,5903438.9228,411993,2421-500c377a,2421,HAPE DRIVE,,STOP,-37.00156,174.80075,,BUS
1766709.5494,5904762.2492,411994,2422-1caea172,2422,LAMBIE DRIVE/CAVENDISH DRIVE,,STOP,-36.98851,174.87327,,BUS
1758635.1978,5905864.0038,411995,2423-e79efb6e,2423,KINGSFORD SMITH PLACE,,STOP,-36.97998,174.78235,,BUS
1767729.9614,5907734.4785,411996,2424-0c0a6a39,2424,HILLS ROAD,,STOP,-36.96155,174.88407,,BUS
1766688.2979,5904768.217,411997,2425-2387d2c4,2425,LAMBIE DRIVE/CAVENDISH DRIVE,,STOP,-36.98846,174.87303,,BUS
1758754.8648,5906120.3621,411998,2426-c6cfd03b,2426,AMELIA EARHART AVENUE,,STOP,-36.97765,174.78364,,BUS
1769392.2136,5899999.522,411999,2427-47981d24,2427,GREAT SOUTH ROAD/TE MAHIA STATION,,STOP,-37.03094,174.90447,,BUS
1769441.8487,5907420.7411,412000,2429-0f509c81,2429,TE IRIRANGI DRIVE,,STOP,-36.96407,174.90336,,BUS
1775006.5348,5895522.9327,412001,2430-02c7b612,2430,DOMINION ROAD,,STOP,-37.07024,174.9686,,BUS
1768911.0478,5899923.6778,412002,2431-7bcfa54e,2431,TOTARA ROAD,,STOP,-37.03171,174.89908,,BUS
1763165.0549,5905965.5727,412003,2433-4f2d0850,2433,CLAUDE AVENUE,,STOP,-36.97829,174.8332,,BUS
1768255.33,5907727.4007,412004,2434-fcf09d3c,2434,EAST TAMAKI METHODIST CHURCH,,STOP,-36.96152,174.88997,,BUS
1772947.1561,5914266.1252,412005,2435-9f1d3d42,2435,BEMROSE PLACE,,STOP,-36.90176,174.94115,,BUS
1761353.1432,5908689.5089,412006,2436-1cc78e50,2436,FREDA PLACE,,STOP,-36.95406,174.81227,,BUS
1773154.5683,5914558.2594,412007,2437-a4fcf64e,2437,CHURCHILL ROAD,,STOP,-36.89909,174.94341,,BUS
1769396.9524,5907447.1668,412008,2438-a7b1fb90,2438,TE IRIRANGI DRIVE,,STOP,-36.96384,174.90285,,BUS
1769174.2581,5914420.8725,412009,2439-e2d696e1,2439,PAKURANGA ROAD/LLOYD ELSMORE PARK,,STOP,-36.90105,174.89879,,BUS
1762808.0678,5906387.5388,412010,2441-84e7cef0,2441,AORERE PARK,,STOP,-36.97455,174.8291,,BUS
1761707.8943,5908608.3913,412011,2442-30129220,2442,OTAGO PLACE,,STOP,-36.95473,174.81627,,BUS
1768305.5807,5900755.996,412012,2443-35379652,2443,LUPTON ROAD,,STOP,-37.02432,174.89209,,BUS
1761721.5372,5908342.8691,412013,2444-a12ba0e6,2444,BICKNELL ROAD,,STOP,-36.95712,174.81648,,BUS
1766460.3975,5901735.94,412014,2445-f8ed873f,2445,KATIKATI DRIVE,,STOP,-37.01582,174.87114,,BUS
1769797.6882,5907354.796,412015,2446-5607a6ec,2446,ORMISTON ROAD/ORMISTON HOSPITAL,,STOP,-36.9646,174.90737,,BUS
1765746.3234,5901450.2748,412016,2447-df27cfbb,2447,WOOLWORTHS MANUREWA,,STOP,-37.01852,174.86318,,BUS
1769184.3163,5907503.5791,412017,2448-fe3373ae,2448,BISHOP LENIHAN LANE,,STOP,-36.96337,174.90045,,BUS
1764181.7927,5905036.9242,412018,2449-837f24ec,2449,ROBERT WHITE SOFTBALL PARK,,STOP,-36.98648,174.84482,,BUS
1771392.6604,5907035.2277,412019,2450-7f1fd6e5,2450,MURPHYS ROAD,,STOP,-36.96719,174.92535,,BUS
1766679.3217,5901824.8655,412020,2451-174c4474,2451,BLIND AND LOW VISION CAMPUS,,STOP,-37.01498,174.87358,,BUS
1770432.0288,5907186.6767,412021,2452-0ca382f2,2452,STOP C ORMISTON TOWN CENTRE,,STOP,-36.966,174.91453,51756-bdf56aad,BUS
1770459.7947,5900426.4996,412022,2453-62abc2a4,2453,GOLDNIB PLACE,,STOP,-37.0269,174.91637,,BUS
1771071.7331,5907020.6203,412023,2454-e171ed2c,2454,GERANIUM AVENUE,,STOP,-36.96738,174.92175,,BUS
1770595.5198,5900581.3782,412024,2455-2b646d29,2455,NEARCO STREET,,STOP,-37.02548,174.91786,,BUS
1764580.8633,5906192.3658,412025,2456-da7f1589,2456,144 SHIRLEY ROAD,,STOP,-36.976,174.84905,,BUS
1769988.0897,5900380.493,412026,2457-a77f224c,2457,BALLOCH STREET,,STOP,-37.0274,174.91108,,BUS
1762933.2852,5905674.7991,412027,2458-3756e057,2458,PORTAGE ROAD/AORERE COLLEGE,,STOP,-36.98095,174.83066,,BUS
1768827.276,5904246.3669,412028,2459-e31b6ad1,2459,DE HAVILLAND DRIVE,,STOP,-36.99278,174.89717,,BUS
1763434.5483,5906272.2619,412029,2460-b50ac59a,2460,DEPAK LANE,,STOP,-36.97548,174.83616,,BUS
1764110.408,5908939.6155,412030,2462-9f6fd650,2462,PIKI THOMPSON WAY,,STOP,-36.95133,174.84317,,BUS
1767954.7779,5907797.7345,412031,2464-1c47d3bf,2464,EAST TAMAKI SHOPS,,STOP,-36.96094,174.88658,,BUS
1760707.828,5906599.6502,412032,2465-0884834b,2465,NEVIS PLACE,,STOP,-36.973,174.80547,,BUS
1762339.2454,5907016.9598,412033,2466-94df5dab,2466,BUCKLAND ROAD/MASSEY ROAD,,STOP,-36.96896,174.8237,,BUS
1761143.9541,5906447.0859,412034,2467-074407c0,2467,IMRIE AVENUE,,STOP,-36.9743,174.8104,,BUS
1761665.5061,5907366.1292,412035,2468-b18a8ad6,2468,BUCKLAND ROAD/SOUTHERN CROSS CAMPUS,,STOP,-36.96593,174.81606,,BUS
1760882.3759,5906553.0539,412036,2469-1e2ad233,2469,ASHGROVE AVENUE,,STOP,-36.97339,174.80744,,BUS
1766613.6297,5901788.4213,412037,2470-673c68a9,2470,BLIND AND LOW VISION CAMPUS,,STOP,-37.01532,174.87285,,BUS
1768468.4079,5901201.173,412038,2471-f6256c3d,2471,MAICH ROAD,,STOP,-37.02028,174.89382,,BUS
1766930.6027,5905904.4496,412039,2472-c17a11e2,2472,LLOYD AVENUE,,STOP,-36.97818,174.8755,,BUS
1768555.1693,5901044.053,412040,2473-358e0fc9,2473,STATION ROAD,,STOP,-37.02168,174.89483,,BUS
1767019.4615,5906030.3403,412041,2474-18710033,2474,ESPERANTO ROAD,,STOP,-36.97703,174.87647,,BUS
1767038.4173,5906043.2859,412042,2475-78ef38a2,2475,ESPERANTO ROAD,,STOP,-36.97691,174.87668,,BUS
1767086.8098,5906329.8026,412043,2476-cbd421e8,2476,CORNWALL ROAD,,STOP,-36.97432,174.87716,,BUS
1767105.2195,5906315.0107,412044,2477-81ecb4d5,2477,CORNWALL ROAD,,STOP,-36.97445,174.87737,,BUS
1766134.5369,5901594.7225,412045,2478-ba16496f,2478,DAGENHAM STREET,,STOP,-37.01715,174.86751,,BUS
1769009.2104,5900872.9438,412046,2479-ec9ba850,2479,MANUREWA COSMOPOLITAN CLUB,,STOP,-37.02314,174.89997,,BUS
1768674.1888,5899023.7961,412047,2480-6f215bb6,2480,COXHEAD ROAD/WATTLE FARM ROAD,,STOP,-37.03986,174.89662,,BUS
1770513.0133,5901035.905,412048,2481-8e5710d6,2481,RANDWICK PARK SCHOOL,,STOP,-37.0214,174.91683,,BUS
1768445.4028,5909001.1578,412049,2482-b0dd0b9f,2482,LADY RUBY DRIVE,,STOP,-36.95001,174.89182,,BUS
1770228.1373,5901209.2444,412050,2483-cb5074ba,2483,SKELTON AVENUE,,STOP,-37.01989,174.91359,,BUS
1768924.2449,5882162.8459,412051,2485-1e9e7ace,2485,SEDDON STREET/PAERATA ROAD,,STOP,-37.19172,174.90323,,BUS
1761758.799,5906281.1004,412052,2486-662b22da,2486,COLIN STREET,,STOP,-36.97569,174.81734,,BUS
1768277.2144,5907708.0976,412053,2487-37220e87,2487,EAST TAMAKI METHODIST CHURCH,,STOP,-36.96169,174.89022,,BUS
1762162.5027,5905971.4961,412054,2488-cbe30850,2488,WAOKAURI PLACE,,STOP,-36.97841,174.82194,,BUS
1761279.4959,5908657.613,412055,2489-4c5993b3,2489,FREDA PLACE,,STOP,-36.95436,174.81145,,BUS
1762418.0457,5905784.5802,412056,2490-c03b7c07,2490,GEE PLACE,,STOP,-36.98005,174.82485,,BUS
1761472.6382,5907948.0536,412057,2492-2f191f9d,2492,COTTINGHAM CRESCENT,,STOP,-36.96072,174.81377,,BUS
1761808.5818,5908376.7252,412058,2493-fd947236,2493,BICKNELL ROAD,,STOP,-36.9568,174.81745,,BUS
1767622.3765,5909456.989,412059,2494-2a15b630,2494,ARWEN PLACE,,STOP,-36.94605,174.88248,,BUS
1761637.8924,5908580.8686,412060,2495-a98b8de0,2495,OTAGO PLACE,,STOP,-36.95499,174.81549,,BUS
1763596.9672,5908783.048,412061,2496-0e2a2d1f,2496,MIDDLEMORE ROAD,,STOP,-36.95283,174.83744,,BUS
1769675.7822,5907360.5661,412062,2497-fd33fd56,2497,ORMISTON ROAD/ORMISTON HOSPITAL,,STOP,-36.96457,174.906,,BUS
1768842.2861,5907592.5317,412063,2498-be8630b0,2498,ORMISTON POLICE STATION,,STOP,-36.96263,174.89659,,BUS
1773437.2198,5891958.9209,412064,2500-c18ebb1c,2500,222 GREAT SOUTH ROAD,,STOP,-37.10264,174.95178,,BUS
1773298.1723,5892331.4069,412065,2502-c493b3bf,2502,DRURY SCHOOL,,STOP,-37.09931,174.95013,,BUS
1773095.4639,5892591.9765,412066,2504-01bbcc43,2504,SUTTON ROAD,,STOP,-37.097,174.94779,,BUS
1773426.2361,5891943.6067,412067,2505-1f7e94d7,2505,237 GREAT SOUTH ROAD,,STOP,-37.10278,174.95166,,BUS
1772831.6015,5893166.8104,412068,2506-feb6f108,2506,PARKHAVEN DRIVE,,STOP,-37.09187,174.94469,,BUS
1773283.132,5892335.0458,412069,2507-db79c3f2,2507,DRURY SCHOOL,,STOP,-37.09928,174.94996,,BUS
1772625.256,5894164.4729,412070,2508-aab65286,2508,PARK ESTATE ROAD,,STOP,-37.08292,174.94214,,BUS
1773027.9143,5892679.9413,412071,2509-b615ff32,2509,SUTTON ROAD,,STOP,-37.09622,174.94701,,BUS
1772655.4202,5894552.3517,412072,2510-953e444a,2510,BELLFIELD ROAD,,STOP,-37.07942,174.94239,,BUS
1772818.9961,5893202.5882,412073,2511-3616788a,2511,PARKHAVEN DRIVE,,STOP,-37.09155,174.94454,,BUS
1772677.6837,5894858.2528,412074,2512-e3e14e21,2512,GREAT SOUTH ROAD/ROSEHILL DRIVE,,STOP,-37.07666,174.94257,,BUS
1772615.7953,5894180.2062,412075,2513-d89adb14,2513,GREAT SOUTH ROAD/PARK ESTATE ROAD,,STOP,-37.08278,174.94203,,BUS
1772755.3998,5895527.0951,412076,2514-4f146e7c,2514,SETTLEMENT ROAD,,STOP,-37.07062,174.94329,,BUS
1772643.7501,5894547.0404,412077,2515-f6fe3907,2515,BELLFIELD ROAD,,STOP,-37.07947,174.94226,,BUS
1772779.7068,5895715.2955,412078,2516-fe8411f7,2516,PAPAKURA LEISURE CENTRE,,STOP,-37.06892,174.94352,,BUS
1772676.4191,5894970.3873,412079,2517-dd0260bd,2517,GREAT SOUTH ROAD/ROSEHILL DRIVE,,STOP,-37.07565,174.94253,,BUS
1772822.2165,5896054.0815,412080,2518-3729214c,2518,CENTRAL PARK RESERVE,,STOP,-37.06586,174.94392,,BUS
1772729.6022,5895439.9338,412081,2519-01dced34,2519,SETTLEMENT ROAD,,STOP,-37.07141,174.94302,,BUS
1772731.04,5896336.7723,412082,2520-72ead39b,2520,PAPAKURA SHOPS,,STOP,-37.06333,174.94283,,BUS
1772815.5346,5896075.3079,412083,2521-0ce47481,2521,CENTRAL PARK RESERVE,,STOP,-37.06567,174.94384,,BUS
1772569.2653,5896647.5434,412084,2522-d7d47f16,2522,PAPAKURA ANGLICAN CHURCH,,STOP,-37.06056,174.94094,,BUS
1772641.4236,5896478.4619,412085,2523-cb538dd9,2523,PAPAKURA SHOPS,,STOP,-37.06207,174.94179,,BUS
1772212.73,5897136.5486,412086,2524-54f3f4c9,2524,YOUNGS ROAD,,STOP,-37.05622,174.93682,,BUS
1772492.7651,5896865.5519,412087,2525-9c340c8f,2525,FIRST PRESBYTERIAN CHURCH,,STOP,-37.05861,174.94003,,BUS
1771856.7277,5897391.3203,412088,2526-cdd27e0c,2526,WELLINGTON PARK,,STOP,-37.05399,174.93276,,BUS
1772346.2435,5897052.7982,412089,2527-f0cd994e,2527,DON STREET,,STOP,-37.05695,174.93834,,BUS
1771572.344,5897756.7297,412090,2528-ed32a7f6,2528,WALTERS ROAD,,STOP,-37.05075,174.92948,,BUS
1772042.3706,5897202.1772,412091,2529-f9304492,2529,TRENTHAM ROAD,,STOP,-37.05566,174.93489,,BUS
1771253.5556,5898093.9656,412092,2530-5968c63b,2530,WOOLWORTHS TAKANINI,,STOP,-37.04777,174.92582,,BUS
1771764.4042,5897488.655,412093,2531-4c71d7b9,2531,PAK'NSAVE PAPAKURA,,STOP,-37.05313,174.9317,,BUS
1770726.782,5898575.2462,412094,2532-172b93df,2532,WALTER STREVENS DRIVE,,STOP,-37.04353,174.91979,,BUS
1771455.5173,5897874.5373,412095,2533-d34764ba,2533,SOUTHGATE SHOPPING CENTRE,,STOP,-37.04971,174.92814,,BUS
1770386.4033,5898904.0017,412096,2534-5e0aaed5,2534,GREAT SOUTH ROAD/MANUROA ROAD,,STOP,-37.04063,174.91589,,BUS
1771218.9836,5898100.2158,412097,2535-90cf7ec1,2535,WOOLWORTHS TAKANINI,,STOP,-37.04772,174.92543,,BUS
1769938.0238,5899350.3485,412098,2536-ad1d8fa6,2536,SPARTAN ROAD,,STOP,-37.03669,174.91075,,BUS
1770693.9194,5898578.1297,412099,2537-7d8b2a49,2537,WALTER STREVENS DRIVE,,STOP,-37.04351,174.91942,,BUS
1770543.8534,5898725.4533,412100,2539-0c4475ef,2539,MARU ROAD,,STOP,-37.04221,174.9177,,BUS
1770224.5176,5899039.3476,412101,2541-424486ef,2541,CHALLEN CLOSE,,STOP,-37.03944,174.91404,,BUS
1769942.968,5894420.9044,412102,2546-76cd3fe8,2546,OAKLAND ROAD,,STOP,-37.0811,174.91192,,BUS
1769964.8612,5894448.2129,412103,2547-11d43f68,2547,OAKLAND ROAD,,STOP,-37.08085,174.91216,,BUS
1769619.5103,5894212.0753,412104,2549-2a110862,2549,TOWAI ROAD,,STOP,-37.08304,174.90833,,BUS
1771711.1268,5895523.9694,412105,2550-19c87058,2550,BARNHILL CRESCENT,,STOP,-37.07084,174.93155,,BUS
1771708.0536,5895504.0523,412106,2551-d323425c,2551,BARNHILL CRESCENT,,STOP,-37.07102,174.93152,,BUS
1772960.4632,5895768.2056,412107,2552-910ef3e4,2552,ONSLOW ROAD,,STOP,-37.06841,174.94554,,BUS
1772915.2594,5896297.4845,412108,2553-f2cf51a2,2553,WOOLWORTHS PAPAKURA,,STOP,-37.06365,174.94491,,BUS
1772985.1004,5896189.4961,412109,2554-a68c9573,2554,PAPAKURA STATION,,STOP,-37.06461,174.94572,,BUS
1772279.2978,5896212.7982,412110,2556-4f910f8c,2556,ELLIOT STREET/RAY SMALL DRIVE,,STOP,-37.06453,174.93778,,BUS
1774626.7729,5897375.6093,412111,2557-c7f0442e,2557,ROBB STREET,,STOP,-37.05362,174.9639,,BUS
1772212.1514,5894490.3649,412112,2558-c3eee2b4,2558,ROSEHILL SHOPS,,STOP,-37.08006,174.93742,,BUS
1774641.3187,5896572.7808,412113,2560-d0b0920d,2560,EASTBURN STREET,,STOP,-37.06085,174.96425,,BUS
1773766.6463,5896518.6647,412114,2562-f458ed8b,2562,WILLIS ROAD/LAURIE AVENUE,,STOP,-37.0615,174.95443,,BUS
1771660.1689,5895861.3284,412115,2564-c2070ffc,2564,RUSHGREEN AVENUE,,STOP,-37.06781,174.9309,,BUS
1771674.8231,5895882.1202,412116,2569-39cc7a73,2569,RUSHGREEN AVENUE,,STOP,-37.06762,174.93106,,BUS
1771308.3261,5898733.3086,412117,2570-48b34b53,2570,WAIREPO STREET,,STOP,-37.042,174.92629,,BUS
1775740.7477,5895456.628,412118,2572-c72a1689,2572,GIBBS CRESCENT,,STOP,-37.0707,174.97687,,BUS
1774879.9114,5896667.7459,412119,2573-6a48937f,2573,HEALTHDALE CRESCENT,,STOP,-37.05995,174.96691,,BUS
1772689.5291,5895176.5766,412120,2575-c9956290,2575,BUTTERWORTH AVENUE,,STOP,-37.07379,174.94263,,BUS
1775199.1939,5895291.3879,412121,2576-e53c5f6c,2576,MACK PLACE,,STOP,-37.07229,174.97082,,BUS
1772630.8572,5893742.563,412122,2577-595b4867,2577,GATLAND ROAD,,STOP,-37.08672,174.9423,,BUS
1772503.3608,5897079.562,412123,2579-24ba80b9,2579,OLD WAIROA ROAD,,STOP,-37.05668,174.9401,,BUS
1772347.1757,5897360.2436,412124,2581-c666f885,2581,WAITAUA STREET,,STOP,-37.05418,174.93828,,BUS
1772949.7713,5895767.3146,412125,2582-822bb47c,2582,ONSLOW ROAD,,STOP,-37.06842,174.94542,,BUS
1771986.5459,5898349.9187,412126,2583-0ea143ca,2583,MARENGO PARKWAY,,STOP,-37.04533,174.934,,BUS
1772559.0713,5896845.3284,412127,2585-f60bc4f7,2585,WOOLWORTHS ROSELANDS,,STOP,-37.05878,174.94078,,BUS
1771953.9824,5894390.1781,412128,2587-62bbacc6,2587,CHICHESTER DRIVE,,STOP,-37.08101,174.93454,,BUS
1773554.9093,5895911.4118,412129,2590-41ce0b6e,2590,SMITHS AVENUE,,STOP,-37.06701,174.95219,,BUS
1771370.3599,5898720.9518,412130,2591-b542dac4,2591,WAIREPO STREET,,STOP,-37.0421,174.92699,,BUS
1774287.1906,5896008.445,412131,2592-39f4cc70,2592,ALBION PLACE,,STOP,-37.066,174.9604,,BUS
1775174.2431,5896189.8982,412132,2594-413913a5,2594,OAKLEAF DRIVE,,STOP,-37.0642,174.97033,,BUS
1774225.3553,5896546.9583,412133,2596-d2cbfe73,2596,SHEEHAN AVENUE/KELVIN ROAD,,STOP,-37.06116,174.95958,,BUS
1771215.724,5893682.5857,412134,2597-bc37a2ee,2597,RAURIKI LANE,,STOP,-37.08752,174.9264,,BUS
1773306.1877,5896448.2027,412135,2598-d4c53527,2598,PAPAKURA HIGH SCHOOL,,STOP,-37.06222,174.94927,,BUS
1771509.9814,5893503.4553,412136,2599-04dd53f1,2599,AQUAMARINE ROAD,,STOP,-37.08908,174.92975,,BUS
1773859.7948,5896981.835,412137,2609-5411a0b6,2609,CLEVEDON ROAD/KELVIN ROAD,,STOP,-37.05731,174.95537,,BUS
1775301.6339,5896027.4153,412138,2611-062ff3d6,2611,FAIRDALE AVENUE,,STOP,-37.06564,174.9718,,BUS
1771842.6884,5894471.2526,412139,2615-e59126c0,2615,103 CHICHESTER DRIVE,,STOP,-37.0803,174.93327,,BUS
1773609.579,5895931.3783,412140,2616-316a3b84,2616,SMITHS AVENUE,,STOP,-37.06682,174.9528,,BUS
1772078.4161,5894648.489,412141,2617-06e7629b,2617,ROSEHILL INTERMEDIATE,,STOP,-37.07866,174.93588,,BUS
1775184.9064,5895674.6356,412142,2618-848e99db,2618,RED HILL PRIMARY,,STOP,-37.06884,174.97057,,BUS
1771796.2438,5893718.5203,412143,2619-a383a86f,2619,PARKMORE DRIVE/CLOVER AVENUE,,STOP,-37.08709,174.93292,,BUS
1772253.6093,5894037.7555,412144,2620-78ea6ca3,2620,PARK ESTATE EARLY LEARNING,,STOP,-37.08413,174.93799,,BUS
1772159.3474,5894866.6159,412145,2621-0916897b,2621,ROSEHILL COLLEGE,,STOP,-37.07668,174.93674,,BUS
1771552.3454,5893837.8085,412146,2622-abfa1b1a,2622,MANGAPIKOPIKO SCHOOL,,STOP,-37.08606,174.93015,,BUS
1772169.4877,5894447.9455,412147,2623-2e43ff19,2623,GOODWIN DRIVE,,STOP,-37.08045,174.93695,,BUS
1771800.1501,5893910.4677,412148,2624-629e6e03,2624,PARK ESTATE ROAD/CLOVER AVENUE,,STOP,-37.08536,174.93292,,BUS
1772352.1097,5894114.5542,412149,2625-5eed4278,2625,PARK ESTATE ROAD/GOODWIN DRIVE,,STOP,-37.08342,174.93908,,BUS
1772659.8675,5896684.5419,412150,2628-9c2eb446,2628,COUNTIES MEDICAL,,STOP,-37.06021,174.94195,,BUS
1773625.4478,5896790.185,412151,2629-38e9a598,2629,51 CLEVEDON ROAD,,STOP,-37.05908,174.95278,,BUS
1771850.7607,5895042.7284,412152,2630-ee41c4d6,2630,CHICHESTER DRIVE/ROSEHILL DRIVE,,STOP,-37.07515,174.93323,,BUS
1771840.2674,5894614.4894,412153,2632-ee93c6b5,2632,TAIRERE CRESCENT,,STOP,-37.07901,174.93321,,BUS
1772130.8887,5894648.5295,412154,2634-ddcee17d,2634,ROSEHILL INTERMEDIATE,,STOP,-37.07865,174.93647,,BUS
1769597.9606,5899653.5332,412155,2635-8194d7b7,2635,WOOLWORTHS WAIATA SHORES,,STOP,-37.03402,174.90686,,BUS
1772163.4916,5894895.391,412156,2636-1cb803e9,2636,ROSEHILL COLLEGE,,STOP,-37.07642,174.93678,,BUS
1772193.5832,5894582.8722,412157,2637-5598a17b,2637,ROSEHILL SHOPS,,STOP,-37.07923,174.93719,,BUS
1772273.0827,5894469.1422,412158,2638-b3badc59,2638,GOODWIN DRIVE,,STOP,-37.08024,174.93811,,BUS
1771836.9565,5893927.4783,412159,2639-76c341a1,2639,CLOVER AVENUE/PARK ESTATE ROAD,,STOP,-37.0852,174.93333,,BUS
1771953.8243,5894382.4115,412160,2640-3b8a26dc,2640,CHICHESTER DRIVE,,STOP,-37.08108,174.93454,,BUS
1772365.9916,5896276.5188,412161,2641-5ab0f828,2641,PAPAKURA BOWLING AND TENNIS  CLUB,,STOP,-37.06394,174.93874,,BUS
1771812.4424,5895039.0681,412162,2642-f99cc6b1,2642,CHICHESTER DRIVE/ROSEHILL DRIVE,,STOP,-37.07519,174.9328,,BUS
1773858.0342,5895988.4282,412163,2650-d753231c,2650,SETTLEMENT ROAD/LAURIE AVENUE,,STOP,-37.06626,174.95558,,BUS
1774804.2205,5896062.1424,412164,2658-38369389,2658,KERI DOWNS PARK,,STOP,-37.06542,174.9662,,BUS
1772703.0278,5895140.781,412165,2662-6944db3c,2662,BUTTERWORTH AVENUE,,STOP,-37.07411,174.94279,,BUS
1772302.6527,5897445.5099,412166,2664-693a6060,2664,WATERVIEW ROAD EAST,,STOP,-37.05342,174.93776,,BUS
1772134.9503,5897904.0178,412167,2666-af353aa5,2666,PAPAKURA NORMAL SCHOOL,,STOP,-37.04932,174.93577,,BUS
1771132.3812,5895230.4722,412168,2668-7bed20f3,2668,HARBOURSIDE DRIVE,,STOP,-37.07359,174.92511,,BUS
1774789.7417,5896050.232,412169,2685-380745c9,2685,KERI DOWNS PARK,,STOP,-37.06553,174.96604,,BUS
1772311.0373,5894280.7803,412170,2696-9f6ada25,2696,SUNNYPARK AVENUE,,STOP,-37.08193,174.93858,,BUS
1773229.5867,5913296.9312,412171,2699-9802fa4b,2699,SOMERVILLE ROAD,,STOP,-36.91044,174.94454,,BUS
1774029.8933,5896558.7564,412172,2702-e2c1b9d8,2702,CAMERON STREET,,STOP,-37.06109,174.95738,,BUS
1772768.1258,5895714.4224,412173,2705-58728fbe,2705,PAPAKURA LEISURE CENTRE,,STOP,-37.06893,174.94339,,BUS
1772631.7608,5893830.2336,412174,2708-b24de3d1,2708,GATLAND ROAD,,STOP,-37.08593,174.94229,,BUS
1774905.5929,5896877.0043,412175,2709-9c9a5d79,2709,PRESIDENT AVENUE,,STOP,-37.05806,174.96715,,BUS
1773206.747,5895719.8697,412176,2710-e9a39407,2710,RAILWAY STREET WEST,,STOP,-37.0688,174.94832,,BUS
1771154.6683,5895979.253,412177,2714-06106cfe,2714,NORMANBY ROAD EAST,,STOP,-37.06684,174.92519,,BUS
1775011.8768,5895566.1121,412178,2715-5fc5540a,2715,DOMINION ROAD,,STOP,-37.06985,174.96865,,BUS
1773035.8984,5896150.7163,412179,2716-29bbacfe,2716,PAPAKURA STATION,,STOP,-37.06495,174.9463,,BUS
1773277.2299,5896510.956,412180,2717-74c8ed82,2717,CLEVEDON ROAD MEDICAL CENTRE,,STOP,-37.06166,174.94893,,BUS
1772275.094,5895221.67,412181,2718-11028b1d,2718,ARGYLE AVENUE,,STOP,-37.07346,174.93796,,BUS
1773449.1358,5896651.7274,412182,2719-c8a4935a,2719,SHIRLEY AVENUE,,STOP,-37.06036,174.95083,,BUS
1770501.8059,5896112.3317,412183,2720-a04789bf,2720,CANINI GROVE,,STOP,-37.06576,174.91782,,BUS
1774111.277,5897184.226,412184,2721-ebf0e8ea,2721,CLEVEDON ROAD/BUSING AVENUE,,STOP,-37.05544,174.95815,,BUS
1770919.6914,5896411.3494,412185,2722-e6386c33,2722,CORSICA WAY,,STOP,-37.06299,174.92245,,BUS
1774875.9826,5897251.6867,412186,2723-08f30340,2723,CARGILL STREET,,STOP,-37.05469,174.96673,,BUS
1771947.7201,5898409.5371,412187,2724-2d993fca,2724,MARENGO PARKWAY,,STOP,-37.0448,174.93355,,BUS
1772031.2756,5898186.9522,412188,2726-b8f73ac4,2726,SIRES PARKWAY,,STOP,-37.04679,174.93454,,BUS
1770801.6303,5898888.9647,412189,2727-849caf40,2727,TAKANINI STATION,,STOP,-37.04069,174.92056,,BUS
1772464.9135,5897113.6461,412190,2728-7f29cac6,2728,OLD WAIROA ROAD,,STOP,-37.05638,174.93966,,BUS
1770997.3241,5899370.0648,412191,2734-1c542fc1,2734,TAKANINI SCHOOL ROAD/MANUROA ROAD,,STOP,-37.03632,174.92265,,BUS
1775725.0919,5895302.6626,412192,2735-03f7e823,2735,REDMOUNT PLACE,,STOP,-37.07209,174.97673,,BUS
1771023.4294,5898285.0991,412193,2736-75d8c53c,2736,BEACH ROAD,,STOP,-37.04609,174.92319,,BUS
1775965.3867,5895522.9917,412194,2737-1c90fa33,2737,RED HILL RESERVE,,STOP,-37.07006,174.97938,,BUS
1775268.5281,5895675.1209,412195,2741-e930ced9,2741,RED HILL PRIMARY,,STOP,-37.06882,174.97151,,BUS
1774181.8838,5895991.747,412196,2743-58269bc4,2743,PAPAKURA EAST PRESBYTERIAN CHURCH,,STOP,-37.06617,174.95922,,BUS
1773158.8969,5895685.3311,412197,2745-97cfe5fe,2745,RAILWAY STREET WEST,,STOP,-37.06912,174.94779,,BUS
1773848.8917,5895976.4064,412198,2747-5bde2627,2747,SETTLEMENT ROAD/LAURIE AVENUE,,STOP,-37.06637,174.95548,,BUS
1775152.5813,5896174.8073,412199,2749-06e2132f,2749,OAKLEAF DRIVE,,STOP,-37.06434,174.97009,,BUS
1770731.5891,5895290.7525,412200,2753-b9339bf0,2753,SUMMERSET KARAKA RETIREMENT VILLAGE,,STOP,-37.07312,174.92059,,BUS
1770527.0316,5895511.3293,412201,2755-bb5f8abe,2755,NORMANBY ROAD,,STOP,-37.07117,174.91824,,BUS
1770343.2868,5895705.9515,412202,2757-4b8b74ec,2757,ISLAND VIEW ROAD,,STOP,-37.06945,174.91613,,BUS
1772354.213,5895263.3451,412203,2759-95d5b3bb,2759,ARGYLE AVENUE,,STOP,-37.07307,174.93884,,BUS
1771131.2765,5894780.9547,412204,2760-351fc57a,2760,LAKE DRIVE,,STOP,-37.07764,174.9252,,BUS
